senator,ticker,owner,buybasis,sellbasis,totalamount,earning_rate,first_buy,last_sell,open_state
Thomas H Tuberville,GNTX,Joint,35.0,37.0,8000.0,0.05714285714285714,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,GOOGL,Joint,2030.0,2972.0,8000.0,0.4640394088669951,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,HON,Joint,222.0,218.0,8000.0,-0.018018018018018018,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,HSY,Joint,160.0,177.0,8000.0,0.10625,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,IDXX,Joint,477.0,623.0,8000.0,0.3060796645702306,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,IEX,Joint,206.0,235.0,16000.0,0.1407766990291262,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,INTC,Joint,54.0,50.0,107500.0,-0.07407407407407407,2021-10-15,2021-11-15,1.0
Thomas H Tuberville,INTU,Joint,545.0,375.0,8000.0,-0.3119266055045872,2021-09-30,2021-03-29,0.0
Thomas H Tuberville,JNJ,Joint,163.0,165.0,8000.0,0.012269938650306749,2021-09-30,2021-03-29,0.0
Thomas H Tuberville,KEYS,Joint,166.0,187.0,8000.0,0.12650602409638553,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,KLAC,Joint,337.0,415.0,8000.0,0.2314540059347181,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,MMM,Joint,194.0,180.0,8000.0,-0.07216494845360824,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,MPWR,Joint,488.0,562.0,8000.0,0.15163934426229508,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,MRK,Joint,83.0,74.0,8000.0,-0.10843373493975904,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,MTUM,Self,170.0,189.0,32500.0,0.11176470588235295,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,NDSN,Joint,265.0,203.0,8000.0,-0.2339622641509434,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,NFLX,Joint,611.0,679.0,8000.0,0.11129296235679215,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,NTES,Joint,111.0,102.0,8000.0,-0.08108108108108109,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,NWL,Joint,27.0,24.0,32500.0,-0.1111111111111111,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,ODFL,Joint,235.0,358.0,8000.0,0.5234042553191489,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,ONEQ,Joint,61.0,49.0,175000.0,-0.19672131147540983,2021-11-15,2021-01-04,-1.0
Thomas H Tuberville,OXY,Joint,25.302325581395348,31.0,107500.0,0.22518382352941183,2021-02-16,2021-11-15,1.0
Thomas H Tuberville,PEGA,Joint,132.0,118.0,32500.0,-0.10606060606060606,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,PEP,Joint,155.0,163.0,32500.0,0.05161290322580645,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,PG,Joint,141.0,147.0,8000.0,0.0425531914893617,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,PYPL,Joint,238.0,212.0,8000.0,-0.1092436974789916,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,QCOM,Joint,131.0,167.0,8000.0,0.2748091603053435,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,REGN,Joint,478.0,641.0,8000.0,0.3410041841004184,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,RMD,Joint,267.0,268.0,8000.0,0.003745318352059925,2021-11-15,2021-10-26,-1.0
Thomas H Tuberville,ROK,Joint,272.0,335.0,8000.0,0.23161764705882354,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,SDOG,Joint,46.0,53.0,32500.0,0.15217391304347827,2021-01-15,2021-11-15,1.0
Thomas H Tuberville,SEIC,Joint,61.0,64.0,8000.0,0.04918032786885246,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,SIVB,Joint,476.0,748.0,8000.0,0.5714285714285714,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,SNA,Joint,229.0,221.0,8000.0,-0.034934497816593885,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,SQ,Self,238.0,232.0,32500.0,-0.025210084033613446,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,SSBK,Joint,20.0,19.0,75000.0,-0.05,2021-08-12,2021-11-15,1.0
Thomas H Tuberville,SSYS,Joint,21.80722891566265,33.0,83000.0,0.5132596685082872,2021-08-18,2021-11-15,1.0
Thomas H Tuberville,SWKS,Joint,179.0,164.0,8000.0,-0.08379888268156424,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,TDY,Joint,445.0,385.0,75000.0,-0.1348314606741573,2021-11-15,2021-01-13,-1.0
Thomas H Tuberville,TER,Joint,115.0,148.0,8000.0,0.28695652173913044,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,UA,Self,21.0,17.0,32500.0,-0.19047619047619047,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,UAA,Self,25.0,20.0,32500.0,-0.2,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,VMW,Joint,153.0,124.0,8000.0,-0.1895424836601307,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,WAL,Joint,93.0,107.0,8000.0,0.15053763440860216,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,WAT,Joint,281.0,352.0,8000.0,0.2526690391459075,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,WST,Joint,279.0,420.0,8000.0,0.5053763440860215,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,WY,Joint,37.0,33.0,75000.0,-0.10810810810810811,2021-11-15,2021-01-04,-1.0
Thomas H Tuberville,X,Joint,23.0,25.0,350000.0,0.08695652173913043,2021-05-06,2021-11-15,1.0
Thomas H Tuberville,XLY,Self,179.0,203.0,32500.0,0.1340782122905028,2021-07-16,2021-11-15,1.0
Thomas R Carper,AAPL,Spouse,31.333333333333332,123.16017316017316,69750.0,2.9306438242608457,2015-02-12,2020-11-20,0.0
Thomas R Carper,ABB,Spouse,34.0,18.0,8000.0,-0.47058823529411764,2021-11-15,2019-07-18,-1.0
Thomas R Carper,ABBV,Spouse,75.0,98.0,16000.0,0.30666666666666664,2015-02-12,2020-07-09,0.0
Thomas R Carper,ABT,Spouse,45.0,129.0,8000.0,1.8666666666666667,2015-02-12,2021-11-15,1.0
Thomas R Carper,ACIW,Spouse,31.0,35.0,8000.0,0.12903225806451613,2020-11-20,2021-11-15,1.0
Thomas R Carper,AEE,Spouse,40.0,51.0,8000.0,0.275,2015-08-25,2016-06-24,0.0
Thomas R Carper,AJRD,Spouse,37.0,53.0,8000.0,0.43243243243243246,2020-11-20,2021-01-08,0.0
Thomas R Carper,APO,Spouse,30.0,49.0,8000.0,0.6333333333333333,2020-04-02,2020-07-09,0.0
Thomas R Carper,AQN,Spouse,17.0,14.0,8000.0,-0.17647058823529413,2021-01-26,2021-11-15,1.0
Thomas R Carper,ARCC,Spouse,9.0,15.0,12000.0,0.6666666666666666,2020-04-02,2017-08-31,0.0
Thomas R Carper,ARE,Spouse,146.5,187.5,16000.0,0.27986348122866894,2020-04-02,2020-08-21,0.0
Thomas R Carper,ARNA,Spouse,64.0,59.0,8000.0,-0.078125,2020-11-20,2021-11-15,1.0
Thomas R Carper,ASIX,Spouse,49.0,14.0,8000.0,-0.7142857142857143,2021-11-15,2016-11-08,-1.0
Thomas R Carper,ATVI,Spouse,76.0,69.0,8000.0,-0.09210526315789473,2020-11-20,2021-11-15,1.0
Thomas R Carper,AXS,Spouse,37.0,53.0,8000.0,0.43243243243243246,2020-07-09,2021-11-15,1.0
Thomas R Carper,AY,Spouse,29.0,40.0,8000.0,0.3793103448275862,2020-07-09,2021-11-15,1.0
Thomas R Carper,BAH,Spouse,87.0,89.0,8000.0,0.022988505747126436,2020-11-20,2021-11-15,1.0
Thomas R Carper,BMY,Spouse,61.0,59.0,8000.0,-0.03278688524590164,2020-12-30,2021-11-15,1.0
Thomas R Carper,BP,Spouse,27.0,37.0,8000.0,0.37037037037037035,2021-11-15,2019-12-17,-1.0
Thomas R Carper,BRKR,Spouse,50.0,82.0,8000.0,0.64,2020-11-20,2021-11-15,1.0
Thomas R Carper,BSTZ,Spouse,20.0,20.0,16000.0,0.0,2019-06-26,2020-02-22,0.0
Thomas R Carper,C,Spouse,50.0,69.0,8000.0,0.38,2020-07-09,2021-11-15,1.0
Thomas R Carper,CAG,Spouse,27.0,31.0,12000.0,0.14814814814814814,2019-07-16,2020-04-02,0.0
Thomas R Carper,CB,Spouse,193.0,105.0,8000.0,-0.45595854922279794,2021-11-15,2020-04-02,-1.0
Thomas R Carper,CEF,Spouse,14.5,18.0,48000.0,0.2413793103448276,2020-03-23,2021-11-15,1.0
Thomas R Carper,CFG,Spouse,49.0,17.0,8000.0,-0.6530612244897959,2021-11-15,2020-04-02,-1.0
Thomas R Carper,CONE,Spouse,71.0,82.0,8000.0,0.15492957746478872,2020-11-20,2020-08-21,0.0
Thomas R Carper,COR,Spouse,139.0,171.0,8000.0,0.2302158273381295,2021-08-04,2021-11-15,1.0
Thomas R Carper,CRWD,Spouse,145.0,261.0,8000.0,0.8,2020-11-20,2021-11-15,1.0
Thomas R Carper,CSCO,Spouse,37.0,57.0,8000.0,0.5405405405405406,2020-03-24,2021-11-15,1.0
Thomas R Carper,CTVA,Spouse,48.0,37.0,8000.0,-0.22916666666666666,2021-11-15,2020-11-20,-1.0
Thomas R Carper,CVG,Spouse,28.0,61.0,8000.0,1.1785714285714286,2015-06-24,2021-11-15,1.0
Thomas R Carper,CVS,Spouse,57.333333333333336,93.0,24000.0,0.6220930232558138,2020-03-27,2021-11-15,1.0
Thomas R Carper,CWEN,Spouse,28.0,37.0,8000.0,0.32142857142857145,2021-04-05,2021-11-15,1.0
Thomas R Carper,DD,Spouse,60.92307692307692,73.87628865979381,76250.0,0.21261584921378743,2021-02-05,2020-12-30,0.0
Thomas R Carper,DDOG,Spouse,89.0,103.0,8000.0,0.15730337078651685,2020-11-20,2021-01-11,0.0
Thomas R Carper,DGX,Spouse,77.0,148.0,8000.0,0.922077922077922,2020-04-02,2021-11-15,1.0
Thomas R Carper,DHR,Spouse,82.0,302.0,8000.0,2.682926829268293,2017-08-31,2021-11-15,1.0
Thomas R Carper,DIS,Spouse,101.5,159.0,16000.0,0.5665024630541872,2020-03-27,2021-11-15,1.0
Thomas R Carper,DOW,Spouse,60.0,54.0,16000.0,-0.1,2021-11-15,2020-12-30,-1.0
Thomas R Carper,DRI,Spouse,111.0,45.0,8000.0,-0.5945945945945946,2019-11-04,2020-04-02,0.0
Thomas R Carper,ERIC,Spouse,12.0,10.0,8000.0,-0.16666666666666666,2020-11-20,2021-11-15,1.0
Thomas R Carper,EVOP,Spouse,25.0,25.0,8000.0,0.0,2020-11-20,2021-01-25,0.0
Thomas R Carper,FAST,Spouse,53.0,60.0,8000.0,0.1320754716981132,2021-07-08,2021-11-15,1.0
Thomas R Carper,FEYE,Spouse,19.0,22.0,8000.0,0.15789473684210525,2021-11-15,2021-01-11,-1.0
Thomas R Carper,FITB,Spouse,44.0,13.0,8000.0,-0.7045454545454546,2021-11-15,2020-04-02,-1.0
Thomas R Carper,FPL,Spouse,5.0,3.0,8000.0,-0.4,2021-11-15,2020-04-02,-1.0
Thomas R Carper,FTNT,Spouse,117.0,339.0,8000.0,1.8974358974358974,2020-11-20,2021-11-15,1.0
Thomas R Carper,GAN,Spouse,13.0,18.0,8000.0,0.38461538461538464,2021-11-15,2021-04-13,-1.0
Thomas R Carper,GAS,Spouse,118125.0,38550.0,8000.0,-0.6736507936507936,2021-11-15,2015-08-25,-1.0
Thomas R Carper,GLAD,Spouse,7.0,6.0,12000.0,-0.14285714285714285,2020-04-02,2020-07-09,0.0
Thomas R Carper,GLW,Spouse,27.333333333333332,38.0,24000.0,0.39024390243902446,2020-04-02,2021-11-15,1.0
Thomas R Carper,GMAB,Spouse,36.0,41.0,8000.0,0.1388888888888889,2020-11-20,2021-11-15,1.0
Thomas R Carper,GOLD,Spouse,24.0,20.0,8000.0,-0.16666666666666666,2020-11-20,2021-11-15,1.0
Thomas R Carper,GOOG,Spouse,2992.0,2752.0,8000.0,-0.08021390374331551,2021-11-15,2021-09-28,-1.0
Thomas R Carper,HAL,Spouse,23.0,15.0,8000.0,-0.34782608695652173,2021-11-15,2020-11-20,-1.0
Thomas R Carper,HASI,Spouse,63.0,30.0,8000.0,-0.5238095238095238,2021-11-15,2020-07-09,-1.0
Thomas R Carper,HBI,Spouse,29.0,13.0,12000.0,-0.5517241379310345,2015-01-26,2020-11-20,0.0
Thomas R Carper,HPQ,Spouse,31.0,15.0,8000.0,-0.5161290322580645,2021-11-15,2020-04-02,-1.0
Thomas R Carper,HQL,Spouse,17.0,20.0,16000.0,0.17647058823529413,2020-02-22,2021-11-15,1.0
Thomas R Carper,HRL,Spouse,30.0,43.0,8000.0,0.43333333333333335,2017-08-31,2021-11-15,1.0
Thomas R Carper,INTC,Spouse,62.0,50.0,8000.0,-0.1935483870967742,2021-02-16,2021-11-15,1.0
Thomas R Carper,IRM,Spouse,26.0,21.0,8000.0,-0.19230769230769232,2020-07-09,2020-04-02,0.0
Thomas R Carper,ITW,Spouse,239.0,97.0,8000.0,-0.5941422594142259,2021-11-15,2015-02-12,-1.0
Thomas R Carper,JCI,Spouse,68.0,78.0,8000.0,0.14705882352941177,2021-07-08,2021-11-15,1.0
Thomas R Carper,JPM,Spouse,86.0,166.0,8000.0,0.9302325581395349,2020-03-24,2021-11-15,1.0
Thomas R Carper,KEYS,Spouse,117.0,187.0,8000.0,0.5982905982905983,2020-11-20,2021-11-15,1.0
Thomas R Carper,KNX,Spouse,59.0,30.0,8000.0,-0.4915254237288136,2021-11-15,2020-04-02,-1.0
Thomas R Carper,LDP,Spouse,23.4,27.0,40000.0,0.1538461538461539,2020-08-06,2021-11-15,1.0
Thomas R Carper,LGI,Spouse,15.5,11.0,12000.0,-0.2903225806451613,2020-11-20,2020-04-02,0.0
Thomas R Carper,LHX,Spouse,170.5,220.0,16000.0,0.2903225806451613,2020-04-02,2021-11-15,1.0
Thomas R Carper,LMRK,Spouse,9.0,16.0,8000.0,0.7777777777777778,2020-07-09,2021-08-23,0.0
Thomas R Carper,LMT,Spouse,344.0,340.0,8000.0,-0.011627906976744186,2020-07-09,2021-11-15,1.0
Thomas R Carper,MANT,Spouse,70.0,77.0,16000.0,0.1,2020-07-09,2021-11-15,1.0
Thomas R Carper,MAXR,Spouse,27.0,31.0,8000.0,0.14814814814814814,2020-11-20,2021-11-15,1.0
Thomas R Carper,MCD,Spouse,189.0,252.0,8000.0,0.3333333333333333,2019-11-04,2021-11-15,1.0
Thomas R Carper,MDT,Spouse,118.0,86.0,8000.0,-0.2711864406779661,2021-11-15,2016-09-26,-1.0
Thomas R Carper,MET,Spouse,27.0,64.0,8000.0,1.3703703703703705,2020-04-02,2021-11-15,1.0
Thomas R Carper,MO,Spouse,45.0,45.0,8000.0,0.0,2021-11-15,2019-11-04,-1.0
Thomas R Carper,MPC,Spouse,66.0,19.5,16000.0,-0.7045454545454546,2021-11-15,2020-04-02,-1.0
Thomas R Carper,MPW,Spouse,21.0,18.0,8000.0,-0.14285714285714285,2021-11-15,2020-07-09,-1.0
Thomas R Carper,MRVL,Spouse,44.0,72.0,8000.0,0.6363636363636364,2020-11-20,2021-11-15,1.0
Thomas R Carper,MSFT,Spouse,336.0,153.0,8000.0,-0.5446428571428571,2021-11-15,2020-04-02,-1.0
Thomas R Carper,NPK,Spouse,99.0,88.0,8000.0,-0.1111111111111111,2017-08-31,2021-11-15,1.0
Thomas R Carper,NTAP,Spouse,65.0,89.0,8000.0,0.36923076923076925,2020-12-30,2021-11-15,1.0
Thomas R Carper,NTLA,Spouse,32.0,132.0,8000.0,3.125,2020-11-20,2021-11-15,1.0
Thomas R Carper,NUAN,Spouse,40.0,52.0,8000.0,0.3,2020-11-20,2021-04-13,0.0
Thomas R Carper,NVDA,Spouse,301.0,104.0,8000.0,-0.654485049833887,2021-11-15,2020-07-09,-1.0
Thomas R Carper,NVO,Spouse,58.0,113.0,8000.0,0.9482758620689655,2020-04-02,2021-11-15,1.0
Thomas R Carper,NWL,Spouse,48.0,24.0,8000.0,-0.5,2017-08-31,2021-11-15,1.0
Thomas R Carper,NWN,Spouse,43.0,46.0,8000.0,0.06976744186046512,2015-07-21,2021-11-15,1.0
Thomas R Carper,OHI,Spouse,28.0,31.5,16000.0,0.125,2021-11-15,2020-11-20,-1.0
Thomas R Carper,PAAS,Spouse,31.0,27.0,8000.0,-0.12903225806451613,2020-11-20,2021-11-15,1.0
Thomas R Carper,PAGS,Spouse,43.0,36.0,8000.0,-0.16279069767441862,2020-11-20,2021-11-15,1.0
Thomas R Carper,PBA,Spouse,31.0,25.0,12000.0,-0.1935483870967742,2017-08-31,2020-12-30,0.0
Thomas R Carper,PEP,Spouse,120.0,163.0,8000.0,0.35833333333333334,2020-04-02,2021-11-15,1.0
Thomas R Carper,PFE,Spouse,31.0,49.0,8000.0,0.5806451612903226,2020-07-09,2021-11-15,1.0
Thomas R Carper,PKG,Spouse,135.0,84.0,8000.0,-0.37777777777777777,2021-11-15,2020-04-02,-1.0
Thomas R Carper,PNQI,Spouse,68.0,248.0,16000.0,2.6470588235294117,2015-01-22,2021-11-15,1.0
Thomas R Carper,PYPL,Spouse,102.0,212.0,16000.0,1.0784313725490196,2020-03-27,2021-11-15,1.0
Thomas R Carper,QCOM,Spouse,89.33333333333333,74.66666666666667,24000.0,-0.16417910447761183,2020-04-02,2017-08-31,0.0
Thomas R Carper,RHI,Spouse,44.0,116.0,8000.0,1.6363636363636365,2017-08-31,2021-11-15,1.0
Thomas R Carper,RIO,Spouse,63.0,61.0,8000.0,-0.031746031746031744,2020-11-16,2021-11-15,1.0
Thomas R Carper,RMD,Spouse,76.0,168.5,12000.0,1.2171052631578947,2017-08-31,2020-07-09,0.0
Thomas R Carper,SBUX,Spouse,65.0,112.0,8000.0,0.7230769230769231,2020-04-02,2021-11-15,1.0
Thomas R Carper,SCCO,Spouse,61.0,32.0,8000.0,-0.47540983606557374,2021-11-15,2016-11-14,-1.0
Thomas R Carper,SI,Spouse,30.0,210.0,8000.0,6.0,2020-11-20,2021-11-15,1.0
Thomas R Carper,SMG,Spouse,174.0,102.0,8000.0,-0.41379310344827586,2021-11-15,2019-07-16,-1.0
Thomas R Carper,SNOW,Spouse,340.0,389.0,8000.0,0.14411764705882352,2021-10-22,2021-11-15,1.0
Thomas R Carper,SNPS,Spouse,220.0,346.0,8000.0,0.5727272727272728,2020-11-20,2021-11-15,1.0
Thomas R Carper,SWKS,Spouse,99.0,132.0,24000.0,0.3333333333333333,2020-03-27,2020-07-09,0.0
Thomas R Carper,TCEHY,Spouse,62.0,62.0,24000.0,0.0,2021-11-15,2020-08-21,-1.0
Thomas R Carper,TGT,Spouse,264.0,74.0,8000.0,-0.7196969696969697,2021-11-15,2015-01-28,-1.0
Thomas R Carper,TMO,Spouse,318.5,635.0,16000.0,0.9937205651491365,2017-08-31,2021-11-15,1.0
Thomas R Carper,TRIT,Spouse,7.0,6.0,8000.0,-0.14285714285714285,2021-04-13,2021-11-15,1.0
Thomas R Carper,TSLA,Spouse,682.0,1010.0,8000.0,0.4809384164222874,2020-12-30,2021-11-15,1.0
Thomas R Carper,TSM,Spouse,53.0,118.0,8000.0,1.2264150943396226,2019-11-04,2021-11-15,1.0
Thomas R Carper,TSN,Spouse,54.0,59.0,12000.0,0.09259259259259259,2020-04-02,2020-07-09,0.0
Thomas R Carper,UAA,Spouse,25.0,20.0,16000.0,-0.2,2021-11-15,2019-12-17,-1.0
Thomas R Carper,V,Spouse,205.0,213.0,8000.0,0.03902439024390244,2020-11-20,2021-11-15,1.0
Thomas R Carper,VGR,Spouse,16.0,9.0,8000.0,-0.4375,2021-11-15,2019-05-02,-1.0
Thomas R Carper,VIAV,Spouse,13.0,15.0,8000.0,0.15384615384615385,2020-11-20,2021-01-25,0.0
Thomas R Carper,VLO,Spouse,77.0,56.0,8000.0,-0.2727272727272727,2021-11-15,2015-02-12,-1.0
Thomas R Carper,VOD,Spouse,15.0,13.0,8000.0,-0.13333333333333333,2021-11-15,2020-03-24,-1.0
Thomas R Carper,VTRS,Spouse,14.0,17.0,8000.0,0.21428571428571427,2021-11-15,2020-12-30,-1.0
Thomas R Carper,VZ,Spouse,50.0,52.0,8000.0,0.04,2020-03-24,2021-11-15,1.0
Thomas R Carper,WFC,Spouse,51.0,27.0,8000.0,-0.47058823529411764,2021-11-15,2020-03-24,-1.0
Thomas R Carper,WIW,Spouse,11.0,13.0,32000.0,0.18181818181818182,2020-07-07,2021-11-15,1.0
Thomas R Carper,WW,Spouse,21.0,26.0,12000.0,0.23809523809523808,2019-02-27,2020-11-20,0.0
Thomas R Tillis,AAON,Joint,77.0,23.0,8000.0,-0.7012987012987013,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,AAT,Joint,38.0,42.0,8000.0,0.10526315789473684,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,ALE,Joint,64.0,54.0,8000.0,-0.15625,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,ATRO,Joint,14.0,35.0,8000.0,1.5,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,BCPC,Joint,164.0,57.0,8000.0,-0.6524390243902439,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,BECN,Joint,59.0,27.0,8000.0,-0.5423728813559322,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,BERY,Joint,68.0,34.0,8000.0,-0.5,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,BIO,Joint,758.0,117.0,8000.0,-0.8456464379947229,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CASY,Joint,199.0,89.0,8000.0,-0.5527638190954773,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CGNX,Joint,82.0,20.0,8000.0,-0.7560975609756098,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CHEF,Joint,33.0,22.0,8000.0,-0.3333333333333333,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CLC,Joint,40000.0,24842.0,8000.0,-0.37895,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CVLT,Joint,66.0,43.0,8000.0,-0.3484848484848485,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,CVS,Joint,93.0,67.0,8000.0,-0.27956989247311825,2021-11-15,2018-12-20,-1.0
Thomas R Tillis,DIOD,Joint,108.0,27.0,8000.0,-0.75,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,DRQ,Joint,20.0,73.0,8000.0,2.65,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,EGBN,Joint,60.0,36.0,8000.0,-0.4,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,EPAY,Joint,46.0,26.0,8000.0,-0.43478260869565216,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,EVR,Joint,156.0,52.0,8000.0,-0.6666666666666666,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,FET,Joint,20.0,349.0,8000.0,16.45,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,FMBI,Joint,20.0,16.0,8000.0,-0.2,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,GMED,Joint,72.0,24.0,8000.0,-0.6666666666666666,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,HCSG,Joint,19.0,33.0,8000.0,0.7368421052631579,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,HEI,Joint,146.0,31.0,8000.0,-0.7876712328767124,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,HLX,Joint,3.0,19.0,8000.0,5.333333333333333,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,HUBG,Joint,84.0,39.0,8000.0,-0.5357142857142857,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,IART,Joint,68.0,28.0,8000.0,-0.5882352941176471,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,ICUI,Joint,243.0,88.0,8000.0,-0.6378600823045267,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,JCOM,Joint,128.0,65.0,8000.0,-0.4921875,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,JJSF,Joint,156.0,99.0,8000.0,-0.36538461538461536,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,KWR,Joint,271.0,85.0,8000.0,-0.6863468634686347,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,LL,Joint,17.0,63.0,8000.0,2.7058823529411766,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,LSTR,Joint,179.0,68.0,8000.0,-0.6201117318435754,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,MASI,Joint,300.0,27.0,8000.0,-0.91,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,MG,Joint,9.0,20.0,8000.0,1.2222222222222223,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,MNRO,Joint,63.0,61.0,8000.0,-0.031746031746031744,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,NICE,Joint,314.0,53.5,16000.0,-0.8296178343949044,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,OFC,Joint,28.0,29.0,8000.0,0.03571428571428571,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,OMCL,Joint,178.0,35.0,8000.0,-0.8033707865168539,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PBH,Joint,62.0,38.0,8000.0,-0.3870967741935484,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PEB,Joint,24.0,49.0,8000.0,1.0416666666666667,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,POWI,Joint,105.0,27.0,8000.0,-0.7428571428571429,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PRA,Joint,24.0,45.0,8000.0,0.875,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PRAA,Joint,44.0,52.0,8000.0,0.18181818181818182,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PRIM,Joint,25.0,21.0,8000.0,-0.16,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,PRLB,Joint,58.0,72.0,8000.0,0.2413793103448276,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,RAVN,Joint,57.0,21.0,8000.0,-0.631578947368421,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,RBA,Joint,71.0,26.0,8000.0,-0.6338028169014085,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,ROLL,Joint,229.0,61.0,8000.0,-0.7336244541484717,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,RRTS,Joint,2.0,635.0,8000.0,316.5,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SHOO,Joint,49.0,23.0,8000.0,-0.5306122448979592,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SIGI,Joint,80.0,27.0,8000.0,-0.6625,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SMTC,Joint,90.0,27.0,8000.0,-0.7,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SPSC,Joint,147.0,33.0,8000.0,-0.7755102040816326,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SSB,Joint,84.0,64.0,8000.0,-0.23809523809523808,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,SXT,Joint,102.0,60.0,8000.0,-0.4117647058823529,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,TCBI,Joint,63.0,48.0,8000.0,-0.23809523809523808,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,TECH,Joint,504.0,93.0,8000.0,-0.8154761904761905,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,THRM,Joint,82.0,41.0,8000.0,-0.5,2021-11-15,2015-02-13,-1.0
